ID,Squares,No_of_rooms,Address,Price,One_Sq
492,70,3.0,Beograd Opština Vračar,129900,2275.3672683163954
493,174,5+,Beograd Opština Čukarica,229000,1324.4002797487278
494,47,2.0,Beograd Opština Vračar,89000,2275.3672683163954
495,45,2.0,Beograd Opština Vračar,95000,2275.3672683163954
496,36,1.0,Beograd Opština Rakovica,43000,991.4218432222813
498,49,1.5,Beograd Opština Zvezdara,56000,1461.4519261140167
500,107,3.0,Beograd Opština Savski venac,157000,2723.3487453316557
501,51,2.0,Beograd Opština Vračar,145000,2275.3672683163954
502,54,2.5,Beograd Opština Čukarica,72900,1324.4002797487278
503,61,3.0,Beograd Opština Rakovica,49900,991.4218432222813
504,45,2.0,Beograd Opština Zemun,106363,1230.719435933011
505,68,2.5,Beograd Opština Zemun,128300,1230.719435933011
506,80,3.5,Beograd Opština Palilula,157000,1282.912470736089
507,63,2.0,Beograd Opština Zemun,81500,1230.719435933011
508,67,2.0,Beograd Opština Novi Beograd,92000,1735.3775474934005
510,78,3.0,Beograd Opština Stari grad,179000,2531.903872181951
511,80,3.0,Beograd Opština Vračar,200000,2275.3672683163954
512,63,2.5,Beograd Opština Vračar,119900,2275.3672683163954
513,34,1.5,Beograd Opština Palilula,36000,1282.912470736089
515,60,2.0,Beograd Opština Čukarica,86500,1324.4002797487278
516,103,4.0,Beograd Opština Novi Beograd,200000,1735.3775474934005
517,84,3.5,Beograd Opština Rakovica,85000,991.4218432222813
518,58,2.0,Beograd Opština Zemun,50400,1230.719435933011
519,100,3.0,Beograd Opština Vračar,275000,2275.3672683163954
520,45,1.5,Beograd Opština Palilula,45000,1282.912470736089
521,61,2.5,Beograd Opština Novi Beograd,90000,1735.3775474934005
522,93,3.5,Beograd Opština Novi Beograd,120900,1735.3775474934005
523,60,2.0,Beograd Opština Zemun,105000,1230.719435933011
524,55,2.0,Beograd Opština Čukarica,48500,1324.4002797487278
525,51,2.0,Beograd Opština Palilula,205000,1282.912470736089
526,70,2.0,Beograd Opština Palilula,119500,1282.912470736089
527,60,2.0,Beograd Opština Zvezdara,109000,1461.4519261140167
528,90,3.0,Beograd Opština Vračar,155000,2275.3672683163954
529,44,1.5,Beograd Opština Stari grad,155000,2531.903872181951
530,36,1.0,Beograd Opština Čukarica,42000,1324.4002797487278
531,75,2.5,Beograd Opština Zvezdara,84000,1461.4519261140167
532,91.62,4.0,Beograd Opština Zvezdara,221720,1461.4519261140167
533,64,2.5,Beograd Opština Zvezdara,104960,1461.4519261140167
534,85,3.0,Beograd Opština Zvezdara,153000,1461.4519261140167
535,60,3.0,Beograd Opština Voždovac,92000,1490.3747385405104
536,65,2.5,Beograd Opština Zvezdara,75000,1461.4519261140167
537,32,1.5,Beograd Opština Zvezdara,47900,1461.4519261140167
538,72,2.5,Beograd Opština Novi Beograd,129000,1735.3775474934005
539,57,2.0,Beograd Opština Zemun,84000,1230.719435933011
540,72,2.5,Beograd Opština Čukarica,83000,1324.4002797487278
541,87,3.0,Beograd Opština Vračar,145900,2275.3672683163954
542,77.76,4.0,Beograd Opština Čukarica,158240,1324.4002797487278
543,78,4.0,Beograd Opština Novi Beograd,155000,1735.3775474934005
544,112,5.0,Beograd Opština Čukarica,165000,1324.4002797487278
545,67,2.5,Beograd Opština Zvezdara,65000,1461.4519261140167
546,44,2.0,Beograd Opština Stari grad,150000,2531.903872181951
547,64,3.0,Beograd Opština Zvezdara,64000,1461.4519261140167
548,22,0.5,Beograd Opština Čukarica,26000,1324.4002797487278
549,38,1.0,Beograd Opština Palilula,39500,1282.912470736089
550,62,2.0,Beograd Opština Palilula,60000,1282.912470736089
551,77,2.5,Beograd Opština Čukarica,77000,1324.4002797487278
552,100,3.0,Beograd Opština Palilula,238464,1282.912470736089
553,52,2.0,Beograd Opština Vračar,117000,2275.3672683163954
554,56,3.0,Beograd Opština Palilula,57000,1282.912470736089
555,48,3.0,Beograd Opština Rakovica,49900,991.4218432222813
556,96,3.5,Beograd Opština Novi Beograd,153500,1735.3775474934005
557,52,1.5,Beograd Opština Rakovica,62000,991.4218432222813
558,57,2.0,Beograd Opština Zvezdara,110000,1461.4519261140167
559,92,3.5,Beograd Opština Rakovica,102000,991.4218432222813
560,107,3.5,Beograd Opština Zvezdara,260000,1461.4519261140167
561,112,3.0,Beograd Opština Zvezdara,300000,1461.4519261140167
562,60,2.0,Beograd Opština Zvezdara,95000,1461.4519261140167
564,92,4.5,Beograd Opština Stari grad,249000,2531.903872181951
565,90,4.0,Beograd Opština Voždovac,120000,1490.3747385405104
566,38,1.5,Beograd Opština Čukarica,76000,1324.4002797487278
568,39,1.0,Beograd Opština Novi Beograd,68000,1735.3775474934005
569,35,1.0,Beograd Opština Novi Beograd,72000,1735.3775474934005
570,58,2.0,Beograd Opština Čukarica,73000,1324.4002797487278
571,62,3.0,Beograd Opština Voždovac,105000,1490.3747385405104
572,29,0.5,Beograd Opština Voždovac,57000,1490.3747385405104
573,64,3.0,Beograd Opština Vračar,149900,2275.3672683163954
574,62,3.0,Beograd Opština Vračar,125000,2275.3672683163954
575,130,3.0,Beograd Opština Voždovac,175000,1490.3747385405104
576,63,2.5,Beograd Opština Palilula,66000,1282.912470736089
577,121,3.0,Beograd Opština Zemun,145000,1230.719435933011
578,84,3.0,Beograd Opština Stari grad,215000,2531.903872181951
579,70,2.0,Beograd Opština Vračar,149000,2275.3672683163954
580,67,2.5,Beograd Opština Palilula,73000,1282.912470736089
581,75,2.0,Beograd Opština Zvezdara,119000,1461.4519261140167
582,88,3.0,Beograd Opština Palilula,163900,1282.912470736089
583,56,2.0,Beograd Opština Novi Beograd,71500,1735.3775474934005
584,65,2.5,Beograd Opština Voždovac,107000,1490.3747385405104
585,100,4.0,Beograd Opština Stari grad,205000,2531.903872181951
586,54,2.0,Beograd Opština Vračar,75000,2275.3672683163954
587,72,4.0,Beograd Opština Zvezdara,106000,1461.4519261140167
588,42,1.0,Beograd Opština Novi Beograd,74000,1735.3775474934005
589,83,3.5,Beograd Opština Čukarica,92500,1324.4002797487278
590,65,2.0,Beograd Opština Voždovac,84900,1490.3747385405104
591,74,2.5,Beograd Opština Čukarica,109000,1324.4002797487278
592,26,0.5,Beograd Opština Palilula,39000,1282.912470736089
593,67,2.5,Beograd Opština Zvezdara,63000,1461.4519261140167
594,51,2.0,Beograd Opština Vračar,120000,2275.3672683163954
595,45,2.0,Beograd Opština Stari grad,126000,2531.903872181951
596,27,1.5,Beograd Opština Stari grad,78000,2531.903872181951
597,89,3.5,Beograd Opština Stari grad,178000,2531.903872181951
598,85,3.5,Beograd Opština Palilula,88000,1282.912470736089
599,59,3.0,Beograd Opština Zvezdara,135500,1461.4519261140167
600,66,3.0,Beograd Opština Novi Beograd,99900,1735.3775474934005
601,65,2.5,Beograd Opština Zvezdara,67000,1461.4519261140167
602,68,2.0,Beograd Opština Novi Beograd,170000,1735.3775474934005
603,90,3.0,Beograd Opština Savski venac,180000,2723.3487453316557
604,25,0.5,Beograd Opština Stari grad,75900,2531.903872181951
605,72,3.0,Beograd Opština Novi Beograd,145000,1735.3775474934005
606,94,3.5,Beograd Opština Stari grad,210000,2531.903872181951
607,44,2.0,Beograd Opština Stari grad,150000,2531.903872181951
608,58,2.0,Beograd Opština Stari grad,114000,2531.903872181951
609,82,2.0,Beograd Opština Stari grad,182000,2531.903872181951
610,110,4.5,Beograd Opština Vračar,175000,2275.3672683163954
611,82,3.0,Beograd Opština Novi Beograd,100000,1735.3775474934005
612,41,1.0,Beograd Opština Vračar,125000,2275.3672683163954
613,85,3.0,Beograd Opština Vračar,204900,2275.3672683163954
615,35,1.0,Beograd Opština Novi Beograd,68000,1735.3775474934005
616,57,2.5,Beograd Opština Voždovac,90000,1490.3747385405104
617,77,3.0,Beograd Opština Novi Beograd,134900,1735.3775474934005
619,50,2.0,Beograd Opština Stari grad,159900,2531.903872181951
620,52,2.0,Beograd Opština Vračar,100000,2275.3672683163954
621,93,5+,Beograd Opština Savski venac,229000,2723.3487453316557
622,53,1.5,Beograd Opština Zvezdara,105000,1461.4519261140167
623,61,3.0,Beograd Opština Rakovica,62500,991.4218432222813
624,46,2.0,Beograd Opština Vračar,129000,2275.3672683163954
626,79,2.0,Beograd Opština Novi Beograd,181700,1735.3775474934005
627,67,3.0,Beograd Opština Novi Beograd,139500,1735.3775474934005
628,74,3.5,Beograd Opština Čukarica,77000,1324.4002797487278
629,62,2.0,Beograd Opština Voždovac,77000,1490.3747385405104
630,80,3.0,Beograd Opština Zemun,95000,1230.719435933011
631,49,1.5,Beograd Opština Rakovica,61200,991.4218432222813
632,49,2.0,Beograd Opština Voždovac,57500,1490.3747385405104
633,38,1.5,Beograd Opština Rakovica,38000,991.4218432222813
634,75,3.0,Beograd Opština Stari grad,180000,2531.903872181951
635,78,3.0,Beograd Opština Vračar,205000,2275.3672683163954
636,46,2.0,Beograd Opština Vračar,130000,2275.3672683163954
637,56,2.0,Beograd Opština Savski venac,186888,2723.3487453316557
638,55,2.0,Beograd Opština Palilula,85000,1282.912470736089
639,62,2.0,Beograd Opština Novi Beograd,159000,1735.3775474934005
640,73,2.5,Beograd Opština Vračar,149500,2275.3672683163954
641,110,3.0,Beograd Opština Stari grad,250000,2531.903872181951
642,89,2.0,Beograd Opština Vračar,195000,2275.3672683163954
643,46,2.5,Beograd Opština Zemun,74900,1230.719435933011
644,92,3.5,Beograd Opština Zemun,74000,1230.719435933011
645,26,0.5,Beograd Opština Rakovica,30000,991.4218432222813
646,46,2.0,Beograd Opština Zemun,37000,1230.719435933011
647,53,3.0,Beograd Opština Zemun,42000,1230.719435933011
648,44,1.5,Beograd Opština Čukarica,50000,1324.4002797487278
649,43,1.5,Beograd Opština Zvezdara,56100,1461.4519261140167
650,64,2.0,Beograd Opština Stari grad,245000,2531.903872181951
651,110,4.0,Beograd Opština Voždovac,155000,1490.3747385405104
652,65,2.0,Beograd Opština Novi Beograd,96000,1735.3775474934005
653,44,1.5,Beograd Opština Zvezdara,36000,1461.4519261140167
655,92,3.0,Beograd Opština Savski venac,160000,2723.3487453316557
656,73,2.5,Beograd Opština Novi Beograd,109000,1735.3775474934005
657,26,0.5,Beograd Opština Stari grad,89000,2531.903872181951
658,58,2.0,Beograd Opština Palilula,112200,1282.912470736089
659,58,2.0,Beograd Opština Vračar,155000,2275.3672683163954
660,70,3.0,Beograd Opština Stari grad,215000,2531.903872181951
662,64,3.0,Beograd Opština Vračar,149000,2275.3672683163954
663,64,2.0,Beograd Opština Savski venac,92500,2723.3487453316557
664,36,1.5,Beograd Opština Zvezdara,83000,1461.4519261140167
665,42,1.5,Beograd Opština Rakovica,42000,991.4218432222813
666,100,4.0,Beograd Opština Stari grad,205000,2531.903872181951
667,78,3.0,Beograd Opština Stari grad,165000,2531.903872181951
669,110,4.0,Beograd Opština Voždovac,166500,1490.3747385405104
670,47,1.5,Beograd Opština Čukarica,46000,1324.4002797487278
672,29,0.5,Beograd Opština Voždovac,55000,1490.3747385405104
673,45,2.0,Beograd Opština Voždovac,56200,1490.3747385405104
674,45,2.0,Beograd Opština Voždovac,56200,1490.3747385405104
675,44,2.0,Beograd Opština Voždovac,54200,1490.3747385405104
676,43.50,2.0,Beograd Opština Stari grad,150000,2531.903872181951
678,82,3.0,Beograd Opština Voždovac,91900,1490.3747385405104
679,58,2.0,Beograd Opština Novi Beograd,79000,1735.3775474934005
680,54,3.0,Beograd Opština Vračar,125000,2275.3672683163954
681,63,2.5,Beograd Opština Stari grad,175000,2531.903872181951
683,60,2.0,Beograd Opština Novi Beograd,89000,1735.3775474934005
684,60,2.0,Beograd Opština Savski venac,109000,2723.3487453316557
685,75,2.5,Beograd Opština Stari grad,165000,2531.903872181951
686,39,1.5,Beograd Opština Vračar,88000,2275.3672683163954
687,90,3.5,Beograd Opština Vračar,207000,2275.3672683163954
688,74,3.5,Beograd Opština Stari grad,169000,2531.903872181951
689,53,2.0,Beograd Opština Novi Beograd,82000,1735.3775474934005
690,53,1.5,Beograd Opština Zvezdara,63600,1461.4519261140167
691,83,3.0,Beograd Opština Palilula,91500,1282.912470736089
692,59,2.0,Beograd Opština Savski venac,110000,2723.3487453316557
693,63,2.5,Beograd Opština Stari grad,168000,2531.903872181951
694,76,3.0,Beograd Opština Vračar,183000,2275.3672683163954
695,49,1.5,Beograd Opština Zvezdara,56100,1461.4519261140167
696,109,3.5,Beograd Opština Zemun,150000,1230.719435933011
697,56,2.0,Beograd Opština Savski venac,186000,2723.3487453316557
698,52,2.5,Beograd Opština Zvezdara,73000,1461.4519261140167
699,57,2.0,Beograd Opština Stari grad,145000,2531.903872181951
701,98,3.5,Beograd Opština Stari grad,271000,2531.903872181951
702,62,2.0,Beograd Opština Novi Beograd,100000,1735.3775474934005
703,64,2.0,Beograd Opština Stari grad,245000,2531.903872181951
704,62,2.0,Beograd Opština Zvezdara,61000,1461.4519261140167
705,35,1.0,Beograd Opština Zvezdara,36000,1461.4519261140167
707,85,3.0,Beograd Opština Vračar,184900,2275.3672683163954
708,90,3.0,Beograd Opština Palilula,162000,1282.912470736089
709,76,3.0,Beograd Opština Vračar,174800,2275.3672683163954
710,102,4.0,Beograd Opština Vračar,269280,2275.3672683163954
711,82,2.0,Beograd Opština Novi Beograd,187000,1735.3775474934005
712,54,2.0,Beograd Opština Rakovica,62000,991.4218432222813
713,84,3.5,Beograd Opština Rakovica,85000,991.4218432222813
715,71,2.5,Beograd Opština Novi Beograd,102000,1735.3775474934005
716,73,3.0,Beograd Opština Vračar,159000,2275.3672683163954
717,139,3.0,Beograd Opština Zvezdara,222400,1461.4519261140167
718,40,1.5,Beograd Opština Voždovac,83600,1490.3747385405104
719,43,1.5,Beograd Opština Voždovac,75000,1490.3747385405104
720,52,2.0,Beograd Opština Vračar,110000,2275.3672683163954
722,74,3.0,Beograd Opština Vračar,155000,2275.3672683163954
723,140,4.0,Beograd Opština Savski venac,300000,2723.3487453316557
724,58,2.0,Beograd Opština Stari grad,114000,2531.903872181951
725,57,2.0,Beograd Opština Stari grad,123000,2531.903872181951
726,55,2.0,Beograd Opština Zvezdara,72000,1461.4519261140167
727,54,3.0,Beograd Opština Vračar,125000,2275.3672683163954
728,47,2.5,Beograd Opština Vračar,143000,2275.3672683163954
729,47,2.0,Beograd Opština Novi Beograd,105000,1735.3775474934005
730,46,2.0,Beograd Opština Savski venac,110000,2723.3487453316557
731,45,1.5,Beograd Opština Novi Beograd,115000,1735.3775474934005
732,43,2.0,Beograd Opština Vračar,86000,2275.3672683163954
733,41,1.5,Beograd Opština Čukarica,67000,1324.4002797487278
734,38,1.5,Beograd Opština Stari grad,75000,2531.903872181951
735,51,2.0,Beograd Opština Čukarica,95000,1324.4002797487278
736,67,3.0,Beograd Opština Stari grad,162000,2531.903872181951
738,28,1.0,Beograd Opština Zemun,44000,1230.719435933011
739,26,0.5,Beograd Opština Zemun,27000,1230.719435933011
740,66,3.0,Beograd Opština Zvezdara,108000,1461.4519261140167
741,59,2.5,Beograd Opština Voždovac,77000,1490.3747385405104
742,56,2.0,Beograd Opština Zvezdara,62000,1461.4519261140167
743,93,4.0,Beograd Opština Savski venac,165000,2723.3487453316557
744,77,2.0,Beograd Opština Voždovac,90000,1490.3747385405104
745,61,2.0,Beograd Opština Novi Beograd,159900,1735.3775474934005
746,35,1.5,Beograd Opština Zemun,36000,1230.719435933011
747,67,2.0,Beograd Opština Novi Beograd,87000,1735.3775474934005
748,66,2.5,Beograd Opština Palilula,45000,1282.912470736089
749,54,2.5,Beograd Opština Zvezdara,67500,1461.4519261140167
750,70,2.0,Beograd Opština Vračar,149000,2275.3672683163954
751,42,1.0,Beograd Opština Rakovica,41000,991.4218432222813
752,75,3.0,Beograd Opština Stari grad,180000,2531.903872181951
753,68,2.5,Beograd Opština Čukarica,96000,1324.4002797487278
754,114,4.0,Beograd Opština Voždovac,105000,1490.3747385405104
755,50,1.5,Beograd Opština Novi Beograd,92000,1735.3775474934005
756,90,5.0,Beograd Opština Novi Beograd,149000,1735.3775474934005
757,108,4.0,Beograd Opština Vračar,269000,2275.3672683163954
758,49,1.5,Beograd Opština Rakovica,65000,991.4218432222813
760,37,1.0,Beograd Opština Zvezdara,55000,1461.4519261140167
761,90,3.0,Beograd Opština Savski venac,130000,2723.3487453316557
762,34,1.5,Beograd Opština Rakovica,39900,991.4218432222813
763,108,3.0,Beograd Opština Savski venac,160000,2723.3487453316557
764,65,2.5,Beograd Opština Voždovac,83000,1490.3747385405104
765,86,4.0,Beograd Opština Novi Beograd,125000,1735.3775474934005
766,77.52,3.0,Beograd Opština Savski venac,230888,2723.3487453316557
767,62,2.0,Beograd Opština Rakovica,44000,991.4218432222813
771,63,2.0,Beograd Opština Novi Beograd,98000,1735.3775474934005
772,85,3.5,Beograd Opština Zvezdara,92000,1461.4519261140167
773,65,3.0,Beograd Opština Čukarica,58000,1324.4002797487278
774,100,4.0,Beograd Opština Zemun,135000,1230.719435933011
775,83,3.0,Beograd Opština Rakovica,84900,991.4218432222813
776,120,4.0,Beograd Opština Palilula,283000,1282.912470736089
777,117,4.0,Beograd Opština Voždovac,159000,1490.3747385405104
779,153,4.0,Beograd Opština Stari grad,240000,2531.903872181951
780,59,3.0,Beograd Opština Voždovac,90500,1490.3747385405104
781,64,3.0,Beograd Opština Stari grad,162000,2531.903872181951
782,41,1.0,Beograd Opština Vračar,102000,2275.3672683163954
